subdivision,year,month,date,rainfall_mm,rainfall_zscore,rainfall_condition,is_dry,dry_episode_length,persistent_drought_signal
Coastal Andhra Pradesh,2004,DEC,2004-12-01,0.2,-0.478434865543383,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2005,JAN,2005-01-01,13.6,0.5432663607414598,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2005,FEB,2005-02-01,8.0,-0.2368105467176952,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2005,MAR,2005-03-01,17.4,0.2146342175495421,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2005,APR,2005-04-01,32.2,0.2729810197812564,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2005,MAY,2005-05-01,48.4,-0.2265116485831027,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2005,JUN,2005-06-01,88.1,-0.7191367354311654,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2005,JUL,2005-07-01,151.5,-0.4071074260206313,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2005,AUG,2005-08-01,105.9,-1.2664145789858887,DRY,1,1,0
Coastal Andhra Pradesh,2005,SEP,2005-09-01,398.1,3.432737198380724,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2005,OCT,2005-10-01,298.0,1.1346511723828585,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2005,NOV,2005-11-01,56.2,-0.2757814297019307,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2005,DEC,2005-12-01,4.2,-0.309829807505504,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2006,JAN,2006-01-01,0.0,-0.6441586848791597,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2006,FEB,2006-02-01,0.0,-0.6390146325964156,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2006,MAR,2006-03-01,30.7,0.8835553189491867,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2006,APR,2006-04-01,58.0,1.4840634805568296,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2006,MAY,2006-05-01,67.6,0.0760066435554713,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2006,JUN,2006-06-01,132.0,0.1487851627301895,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2006,JUL,2006-07-01,126.8,-0.8686608785341746,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2006,AUG,2006-08-01,279.7,1.878103877311377,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2006,SEP,2006-09-01,224.1,0.6721846473485426,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2006,OCT,2006-10-01,185.4,0.014899760329504,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2006,NOV,2006-11-01,55.3,-0.2876669061262804,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2006,DEC,2006-12-01,0.0,-0.4868651184452769,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,JAN,2007-01-01,0.0,-0.6441586848791597,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,FEB,2007-02-01,5.1,-0.3826095278487313,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,MAR,2007-03-01,0.1,-0.655466162466537,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,APR,2007-04-01,8.5,-0.8395249616288634,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,MAY,2007-05-01,13.0,-0.7842797497135987,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,JUN,2007-06-01,300.1,3.472194526760344,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2007,JUL,2007-07-01,141.0,-0.6033143592753765,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,AUG,2007-08-01,164.4,-0.207989206756947,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,SEP,2007-09-01,287.1,1.6716950537567463,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2007,OCT,2007-10-01,167.7,-0.1611180016007302,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,NOV,2007-11-01,11.9,-0.8608109914782485,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2007,DEC,2007-12-01,0.5,-0.465789486190542,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2008,JAN,2008-01-01,3.2,-0.3647645564978374,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2008,FEB,2008-02-01,61.6,2.457956828669731,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2008,MAR,2008-03-01,93.8,4.05715843912344,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2008,APR,2008-04-01,18.5,-0.3701131551267032,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2008,MAY,2008-05-01,34.9,-0.4392198227430376,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2008,JUN,2008-06-01,119.8,-0.0924140891506426,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2008,JUL,2008-07-01,208.5,0.6580159259336993,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2008,AUG,2008-08-01,276.2,1.8147792823916968,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2008,SEP,2008-09-01,166.8,-0.2368938651465375,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2008,OCT,2008-10-01,51.6,-1.3156751857871816,DRY,1,1,0
Coastal Andhra Pradesh,2008,NOV,2008-11-01,71.4,-0.0750489389795823,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2008,DEC,2008-12-01,1.2,-0.4362836010339133,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,JAN,2009-01-01,0.0,-0.6441586848791597,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,FEB,2009-02-01,0.0,-0.6390146325964156,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,MAR,2009-03-01,5.7,-0.3738151724035287,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,APR,2009-04-01,6.4,-0.9381014409943168,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,MAY,2009-05-01,53.0,-0.1540333077582359,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,JUN,2009-06-01,72.6,-1.0255784079027144,DRY,1,1,0
Coastal Andhra Pradesh,2009,JUL,2009-07-01,140.9,-0.6051829967349454,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,AUG,2009-08-01,163.5,-0.2242726740220077,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,SEP,2009-09-01,151.9,-0.4732860088843508,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,OCT,2009-10-01,92.6,-0.9079504265137578,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2009,NOV,2009-11-01,102.6,0.3369809103978693,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2009,DEC,2009-12-01,1.3,-0.4320684745829662,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2010,JAN,2010-01-01,21.8,1.2592138147185985,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,FEB,2010-02-01,2.3,-0.5233809579062834,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2010,MAR,2010-03-01,4.4,-0.4391984379538698,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2010,APR,2010-04-01,14.8,-0.5437955235325024,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2010,MAY,2010-05-01,162.0,1.5633882465701274,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,JUN,2010-06-01,156.1,0.6252525373472431,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,JUL,2010-07-01,318.9,2.720991681297876,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,AUG,2010-08-01,248.6,1.315419619596504,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,SEP,2010-09-01,230.5,0.7737222124439792,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,OCT,2010-10-01,204.0,0.199867577951106,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,NOV,2010-11-01,210.9,1.7671999067946011,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2010,DEC,2010-12-01,138.2,5.33843963676344,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2011,JAN,2011-01-01,0.0,-0.6441586848791597,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2011,FEB,2011-02-01,17.9,0.2609170095572211,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2011,MAR,2011-03-01,0.9,-0.6152303067432501,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2011,APR,2011-04-01,62.3,1.6859105573527582,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2011,MAY,2011-05-01,67.9,0.0807334918701367,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2011,JUN,2011-06-01,86.8,-0.7448382950578114,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2011,JUL,2011-07-01,196.0,0.4244362434875742,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2011,AUG,2011-08-01,215.8,0.721977701492072,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2011,SEP,2011-09-01,129.7,-0.8254944378091467,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2011,OCT,2011-10-01,74.6,-1.0869515403411143,DRY,1,1,0
Coastal Andhra Pradesh,2011,NOV,2011-11-01,4.9,-0.9532535858898564,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2011,DEC,2011-12-01,5.0,-0.2761087958979282,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2012,JAN,2012-01-01,37.6,2.638722323601377,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2012,FEB,2012-02-01,0.0,-0.6390146325964156,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2012,MAR,2012-03-01,2.7,-0.5246996313658545,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2012,APR,2012-04-01,24.0,-0.111936661550515,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2012,MAY,2012-05-01,39.3,-0.3698927141279477,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2012,JUN,2012-06-01,95.4,-0.5748125929123067,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2012,JUL,2012-07-01,221.9,0.9084133455159455,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2012,AUG,2012-08-01,221.2,0.8196785050824353,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2012,SEP,2012-09-01,246.5,1.0275661251825703,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2012,OCT,2012-10-01,140.0,-0.4365808267683848,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2012,NOV,2012-11-01,289.7,2.807839398170986,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2012,DEC,2012-12-01,0.0,-0.4868651184452769,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,JAN,2013-01-01,2.0,-0.4695373546408333,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,FEB,2013-02-01,29.6,0.8491404851548496,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2013,MAR,2013-03-01,0.2,-0.6504366805011261,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,APR,2013-04-01,48.0,1.0146516740546694,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2013,MAY,2013-05-01,28.2,-0.5447861017705607,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,JUN,2013-06-01,127.5,0.0598182255610301,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2013,JUL,2013-07-01,162.4,-0.2034259429276101,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,AUG,2013-08-01,123.1,-0.9552194268091744,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,SEP,2013-09-01,132.0,-0.789004375352974,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,OCT,2013-10-01,411.5,2.26335264012758,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2013,NOV,2013-11-01,53.1,-0.316720292941357,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2013,DEC,2013-12-01,2.8,-0.3688415778187616,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,JAN,2014-01-01,0.4,-0.6092344188314944,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,FEB,2014-02-01,1.2,-0.5786840197146075,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,MAR,2014-03-01,9.1,-0.2028127855795593,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,APR,2014-04-01,6.0,-0.9568779132544034,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,MAY,2014-05-01,112.9,0.7897607390699198,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2014,JUN,2014-06-01,45.7,-1.557402987869467,SEVERE_DRY,1,1,0
Coastal Andhra Pradesh,2014,JUL,2014-07-01,151.8,-0.4015015136419241,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,AUG,2014-08-01,177.8,0.0344535280784004,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2014,SEP,2014-09-01,144.5,-0.5906888185259495,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,OCT,2014-10-01,195.6,0.1163337248316728,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2014,NOV,2014-11-01,23.7,-0.7049791894701097,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2014,DEC,2014-12-01,6.4,-0.2170970255846705,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2015,JAN,2015-01-01,2.0,-0.4695373546408333,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2015,FEB,2015-02-01,0.6,-0.6088493261555115,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2015,MAR,2015-03-01,5.5,-0.3838741363343504,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2015,APR,2015-04-01,32.3,0.2776751378462778,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2015,MAY,2015-05-01,34.1,-0.4518247515821448,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2015,JUN,2015-06-01,283.8,3.149936509903166,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2015,JUL,2015-07-01,116.0,-1.0704737241676268,DRY,1,1,0
Coastal Andhra Pradesh,2015,AUG,2015-08-01,192.0,0.2913704560382459,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2015,SEP,2015-09-01,201.8,0.3183896939691311,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2015,OCT,2015-10-01,59.7,-1.235124684564871,DRY,1,1,0
Coastal Andhra Pradesh,2015,NOV,2015-11-01,81.2,0.0543706931966684,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2015,DEC,2015-12-01,2.0,-0.4025625894263374,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2016,JAN,2016-01-01,1.6,-0.5044616206884986,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2016,FEB,2016-02-01,0.9,-0.5937666729350595,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2016,MAR,2016-03-01,3.6,-0.4794342936771568,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2016,APR,2016-04-01,3.0,-1.0977014552050517,DRY,1,1,0
Coastal Andhra Pradesh,2016,MAY,2016-05-01,120.8,0.9142344113561038,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2016,JUN,2016-06-01,189.1,1.2776767432544118,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2016,JUL,2016-07-01,131.5,-0.7808349179344315,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2016,AUG,2016-08-01,124.4,-0.9316988629818644,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2016,SEP,2016-09-01,224.4,0.6769442207123914,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2016,OCT,2016-10-01,59.7,-1.235124684564871,DRY,1,1,0
Coastal Andhra Pradesh,2016,NOV,2016-11-01,13.1,-0.8449636895791158,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2016,DEC,2016-12-01,36.9,1.0685165419541565,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2017,JAN,2017-01-01,1.0,-0.5568480197599965,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,FEB,2017-02-01,0.0,-0.6390146325964156,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,MAR,2017-03-01,12.4,-0.0368398807210008,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,APR,2017-04-01,8.8,-0.8254426074337986,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,MAY,2017-05-01,30.8,-0.5038200830434623,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,JUN,2017-06-01,149.6,0.4967447392140128,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2017,JUL,2017-07-01,153.2,-0.3753405892079585,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,AUG,2017-08-01,224.2,0.8739567292993042,NORMAL_OR_WET,0,0,0
Coastal Andhra Pradesh,2017,SEP,2017-09-01,141.8,-0.6335249788005866,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,OCT,2017-10-01,123.0,-0.6056374342719996,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,NOV,2017-11-01,46.7,-0.4012392364033984,BELOW_NORMAL,0,0,0
Coastal Andhra Pradesh,2017,DEC,2017-12-01,1.2,-0.4362836010339133,BELOW_NORMAL,0,0,0
Coastal Karnataka,1901,JAN,1901-01-01,1.8,-0.0282250284822718,BELOW_NORMAL,0,0,0
Coastal Karnataka,1901,FEB,1901-02-01,0.6,-0.1901570884079148,BELOW_NORMAL,0,0,0
Coastal Karnataka,1901,MAR,1901-03-01,10.7,0.2692988605959306,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1901,APR,1901-04-01,52.4,0.9073257054841029,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1901,MAY,1901-05-01,81.6,-0.3297284933726247,BELOW_NORMAL,0,0,0
Coastal Karnataka,1901,JUN,1901-06-01,960.9,0.6172415019995435,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1901,JUL,1901-07-01,991.2,-0.4405871309394928,BELOW_NORMAL,0,0,0
Coastal Karnataka,1901,AUG,1901-08-01,606.4,-0.4354456968938419,BELOW_NORMAL,0,0,0
Coastal Karnataka,1901,SEP,1901-09-01,108.0,-1.2932189157012952,DRY,1,1,0
Coastal Karnataka,1901,OCT,1901-10-01,120.5,-0.7769378331066755,BELOW_NORMAL,0,0,0
Coastal Karnataka,1901,NOV,1901-11-01,104.9,0.7648250442626813,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1901,DEC,1901-12-01,17.8,0.2241683986004264,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1902,JAN,1902-01-01,3.2,0.3063548711907898,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1902,FEB,1902-02-01,0.3,-0.2540892129588517,BELOW_NORMAL,0,0,0
Coastal Karnataka,1902,MAR,1902-03-01,4.9,-0.083424951024217,BELOW_NORMAL,0,0,0
Coastal Karnataka,1902,APR,1902-04-01,10.2,-0.841173548353456,BELOW_NORMAL,0,0,0
Coastal Karnataka,1902,MAY,1902-05-01,54.6,-0.5468803499748974,BELOW_NORMAL,0,0,0
Coastal Karnataka,1902,JUN,1902-06-01,698.4,-0.7487060297702686,BELOW_NORMAL,0,0,0
Coastal Karnataka,1902,JUL,1902-07-01,1401.6,0.9492982353543648,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1902,AUG,1902-08-01,454.2,-1.070314100082644,DRY,1,1,0
Coastal Karnataka,1902,SEP,1902-09-01,708.4,2.768431172264838,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1902,OCT,1902-10-01,180.4,-0.0399400372239026,BELOW_NORMAL,0,0,0
Coastal Karnataka,1902,NOV,1902-11-01,50.8,-0.2182219204998361,BELOW_NORMAL,0,0,0
Coastal Karnataka,1902,DEC,1902-12-01,132.2,5.070637759910372,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1903,JAN,1903-01-01,0.7,-0.2911092353682489,BELOW_NORMAL,0,0,0
Coastal Karnataka,1903,FEB,1903-02-01,0.0,-0.3180213375097886,BELOW_NORMAL,0,0,0
Coastal Karnataka,1903,MAR,1903-03-01,0.0,-0.3814157573929626,BELOW_NORMAL,0,0,0
Coastal Karnataka,1903,APR,1903-04-01,4.1,-1.0939187011593592,DRY,1,1,0
Coastal Karnataka,1903,MAY,1903-05-01,202.8,0.6450420629309105,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1903,JUN,1903-06-01,536.5,-1.59117043126944,SEVERE_DRY,1,1,0
Coastal Karnataka,1903,JUL,1903-07-01,1405.5,0.9625062103264558,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1903,AUG,1903-08-01,593.8,-0.4880037907189333,BELOW_NORMAL,0,0,0
Coastal Karnataka,1903,SEP,1903-09-01,304.4,0.0354087946194052,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1903,OCT,1903-10-01,185.0,0.0166574562829546,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1903,NOV,1903-11-01,79.3,0.2996494010478855,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1903,DEC,1903-12-01,5.3,-0.305384634759489,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,JAN,1904-01-01,2.4,0.1151663570918974,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1904,FEB,1904-02-01,0.0,-0.3180213375097886,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,MAR,1904-03-01,4.8,-0.0895063960521506,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,APR,1904-04-01,23.7,-0.2818195216518673,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,MAY,1904-05-01,93.2,-0.2364336216472038,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,JUN,1904-06-01,1108.2,1.3837332026840898,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1904,JUL,1904-07-01,1070.0,-0.1737183032982746,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,AUG,1904-08-01,465.6,-1.022761539002799,DRY,1,1,0
Coastal Karnataka,1904,SEP,1904-09-01,245.3,-0.3643972017143695,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,OCT,1904-10-01,127.2,-0.6945023534336442,BELOW_NORMAL,0,0,0
Coastal Karnataka,1904,NOV,1904-11-01,0.7,-1.1285851910100415,DRY,1,1,0
Coastal Karnataka,1904,DEC,1904-12-01,0.0,-0.5299151209040931,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,JAN,1905-01-01,0.0,-0.4583991852047797,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,FEB,1905-02-01,0.2,-0.2753999211424974,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,MAR,1905-03-01,0.0,-0.3814157573929626,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,APR,1905-04-01,6.4,-0.9986213484620512,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,MAY,1905-05-01,83.1,-0.3176645013391651,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,JUN,1905-06-01,767.3,-0.3901773252409732,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,JUL,1905-07-01,777.3,-1.1649937582549323,DRY,1,1,0
Coastal Karnataka,1905,AUG,1905-08-01,586.9,-0.5167856040041023,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,SEP,1905-09-01,172.9,-0.8541764594904322,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,OCT,1905-10-01,222.2,0.4743589255123225,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1905,NOV,1905-11-01,36.1,-0.4853344968770819,BELOW_NORMAL,0,0,0
Coastal Karnataka,1905,DEC,1905-12-01,0.0,-0.5299151209040931,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,JAN,1906-01-01,23.0,5.038270595138377,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1906,FEB,1906-02-01,0.0,-0.3180213375097886,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,MAR,1906-03-01,0.0,-0.3814157573929626,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,APR,1906-04-01,0.5,-1.2430797749464493,DRY,1,1,0
Coastal Karnataka,1906,MAY,1906-05-01,29.8,-0.7463383515947627,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,JUN,1906-06-01,593.6,-1.2940443205492256,DRY,1,1,0
Coastal Karnataka,1906,JUL,1906-07-01,1173.4,0.1764623664745934,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1906,AUG,1906-08-01,535.0,-0.7332748952360262,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,SEP,1906-09-01,273.3,-0.17497980920429,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,OCT,1906-10-01,128.5,-0.6785074096164889,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,NOV,1906-11-01,22.1,-0.7397274267601733,BELOW_NORMAL,0,0,0
Coastal Karnataka,1906,DEC,1906-12-01,56.8,1.8763738626833624,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1907,JAN,1907-01-01,7.0,1.2145003131605288,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1907,FEB,1907-02-01,0.0,-0.3180213375097886,BELOW_NORMAL,0,0,0
Coastal Karnataka,1907,MAR,1907-03-01,2.7,-0.2172167416387558,BELOW_NORMAL,0,0,0
Coastal Karnataka,1907,APR,1907-04-01,91.3,2.519093975016829,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1907,MAY,1907-05-01,19.0,-0.8331990942356717,BELOW_NORMAL,0,0,0
Coastal Karnataka,1907,JUN,1907-06-01,845.9,0.0188263928432449,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1907,JUL,1907-07-01,1166.3,0.1524170787048892,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1907,AUG,1907-08-01,1026.1,1.3152393807562253,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1907,SEP,1907-09-01,223.6,-0.5111956809096813,BELOW_NORMAL,0,0,0
Coastal Karnataka,1907,OCT,1907-10-01,87.7,-1.180502569416441,DRY,1,1,0
Coastal Karnataka,1907,NOV,1907-11-01,55.8,-0.1273673026844463,BELOW_NORMAL,0,0,0
Coastal Karnataka,1907,DEC,1907-12-01,9.8,-0.1147455427499194,BELOW_NORMAL,0,0,0
Coastal Karnataka,1908,JAN,1908-01-01,0.0,-0.4583991852047797,BELOW_NORMAL,0,0,0
Coastal Karnataka,1908,FEB,1908-02-01,3.1,0.3426106161832259,NORMAL_OR_WET,0,0,0
Coastal Karnataka,1908,MAR,1908-03-01,0.9,-0.3266827521415603,BELOW_NORMAL,0,0,0
Coastal Karnataka,1908,APR,1908-04-01,46.1,0.6462938263566949,NORMAL_OR_WET,0,0,0
