subdivision,year,month,season,probability,risk_rank
Bihar,1925,5,PRE_MONSOON,0.45600828528404236,6481
South Interior Karnataka,1996,7,MONSOON,0.4559631645679474,6482
Lakshadweep,1902,4,PRE_MONSOON,0.4559461772441864,6483
Himachal Pradesh,1961,5,PRE_MONSOON,0.45591846108436584,6484
Orissa,1908,8,MONSOON,0.45588067173957825,6485
Gangetic West Bengal,1941,4,PRE_MONSOON,0.45583808422088623,6486
Gangetic West Bengal,1954,4,PRE_MONSOON,0.4557466506958008,6487
Assam & Meghalaya,1955,6,MONSOON,0.45567962527275085,6488
Naga Mani Mizo Tripura,1954,7,MONSOON,0.4556668996810913,6489
Chhattisgarh,1971,6,MONSOON,0.455629825592041,6490
South Interior Karnataka,1908,5,PRE_MONSOON,0.45562508702278137,6491
North Interior Karnataka,1925,4,PRE_MONSOON,0.4555701017379761,6492
Vidarbha,1919,7,MONSOON,0.4555685520172119,6493
Andaman & Nicobar Islands,1925,4,PRE_MONSOON,0.455513060092926,6494
Bihar,1954,7,MONSOON,0.45550909638404846,6495
East Madhya Pradesh,1975,6,MONSOON,0.4554636776447296,6496
Jharkhand,1930,6,MONSOON,0.4554249048233032,6497
Uttarakhand,1913,4,PRE_MONSOON,0.4553743600845337,6498
Tamil Nadu,1925,6,MONSOON,0.4552247226238251,6499
Gangetic West Bengal,1988,4,PRE_MONSOON,0.4552156329154968,6500
Tamil Nadu,1951,6,MONSOON,0.45519793033599854,6501
Andaman & Nicobar Islands,2001,3,PRE_MONSOON,0.4551655352115631,6502
Chhattisgarh,1971,7,MONSOON,0.45515426993370056,6503
East Madhya Pradesh,1983,5,PRE_MONSOON,0.45514899492263794,6504
Uttarakhand,1958,6,MONSOON,0.4551341235637665,6505
Himachal Pradesh,1975,5,PRE_MONSOON,0.4551074504852295,6506
Tamil Nadu,1970,8,MONSOON,0.45508238673210144,6507
East Madhya Pradesh,1908,5,PRE_MONSOON,0.45503881573677063,6508
East Uttar Pradesh,2007,6,MONSOON,0.4549626111984253,6509
Andaman & Nicobar Islands,1972,7,MONSOON,0.4549386203289032,6510
Jammu & Kashmir,1945,2,WINTER,0.45478275418281555,6511
Konkan & Goa,1990,4,PRE_MONSOON,0.4547761380672455,6512
Coastal Karnataka,1951,5,PRE_MONSOON,0.4547703266143799,6513
Assam & Meghalaya,1933,7,MONSOON,0.4547559916973114,6514
Andaman & Nicobar Islands,1993,8,MONSOON,0.45475026965141296,6515
Coastal Karnataka,1971,5,PRE_MONSOON,0.4547218084335327,6516
Chhattisgarh,1985,7,MONSOON,0.45470425486564636,6517
Himachal Pradesh,2001,7,MONSOON,0.4546928405761719,6518
Rayalseema,1990,7,MONSOON,0.45469021797180176,6519
North Interior Karnataka,1960,3,PRE_MONSOON,0.45459339022636414,6520
Tamil Nadu,1994,7,MONSOON,0.45450469851493835,6521
Matathwada,1929,6,MONSOON,0.4544985592365265,6522
Rayalseema,1971,5,PRE_MONSOON,0.4544699788093567,6523
Sub Himalayan West Bengal & Sikkim,1972,4,PRE_MONSOON,0.454429566860199,6524
Gangetic West Bengal,1920,4,PRE_MONSOON,0.4543927311897278,6525
Tamil Nadu,1991,5,PRE_MONSOON,0.4543267786502838,6526
Jammu & Kashmir,1954,5,PRE_MONSOON,0.4543101489543915,6527
South Interior Karnataka,1966,9,MONSOON,0.4542941153049469,6528
South Interior Karnataka,1955,9,MONSOON,0.4542880952358246,6529
Gangetic West Bengal,1987,3,PRE_MONSOON,0.4542146623134613,6530
Coastal Andhra Pradesh,1908,5,PRE_MONSOON,0.45420360565185547,6531
Assam & Meghalaya,1985,6,MONSOON,0.4541710317134857,6532
Himachal Pradesh,1967,5,PRE_MONSOON,0.45402491092681885,6533
Matathwada,1926,7,MONSOON,0.453988254070282,6534
Vidarbha,1990,8,MONSOON,0.4539736211299896,6535
Madhya Maharashtra,1926,7,MONSOON,0.45392197370529175,6536
North Interior Karnataka,1919,8,MONSOON,0.4538814425468445,6537
Gangetic West Bengal,1970,7,MONSOON,0.45386359095573425,6538
Andaman & Nicobar Islands,1987,9,MONSOON,0.4538329243659973,6539
Uttarakhand,1906,4,PRE_MONSOON,0.4537990391254425,6540
Assam & Meghalaya,1972,3,PRE_MONSOON,0.4537728428840637,6541
Bihar,1951,6,MONSOON,0.4536087214946747,6542
West Madhya Pradesh,1923,7,MONSOON,0.45360568165779114,6543
South Interior Karnataka,1945,4,PRE_MONSOON,0.453554630279541,6544
West Madhya Pradesh,1972,6,MONSOON,0.4535297751426697,6545
Chhattisgarh,1991,7,MONSOON,0.45351219177246094,6546
Chhattisgarh,1969,5,PRE_MONSOON,0.4532504081726074,6547
Coastal Karnataka,1941,8,MONSOON,0.45322147011756897,6548
South Interior Karnataka,1999,3,PRE_MONSOON,0.4531801640987396,6549
Sub Himalayan West Bengal & Sikkim,1902,1,WINTER,0.45313337445259094,6550
East Uttar Pradesh,1925,6,MONSOON,0.4529334306716919,6551
Lakshadweep,1973,4,PRE_MONSOON,0.452882319688797,6552
Naga Mani Mizo Tripura,1995,3,PRE_MONSOON,0.45283111929893494,6553
Vidarbha,1959,6,MONSOON,0.45278650522232056,6554
West Uttar Pradesh,1911,7,MONSOON,0.4527389407157898,6555
Kerala,1984,5,PRE_MONSOON,0.45272067189216614,6556
Assam & Meghalaya,1953,6,MONSOON,0.45270073413848877,6557
Uttarakhand,1947,5,PRE_MONSOON,0.45268499851226807,6558
Vidarbha,1993,6,MONSOON,0.45267152786254883,6559
Assam & Meghalaya,1970,4,PRE_MONSOON,0.4526364803314209,6560
North Interior Karnataka,1963,6,MONSOON,0.4524139165878296,6561
Jharkhand,2008,5,PRE_MONSOON,0.452350914478302,6562
Naga Mani Mizo Tripura,1954,6,MONSOON,0.4523007273674011,6563
East Rajasthan,1929,5,PRE_MONSOON,0.45227766036987305,6564
Madhya Maharashtra,1997,7,MONSOON,0.45220544934272766,6565
Madhya Maharashtra,1919,7,MONSOON,0.4520183801651001,6566
Matathwada,1911,6,MONSOON,0.45199519395828247,6567
Andaman & Nicobar Islands,1998,7,MONSOON,0.45195284485816956,6568
Sub Himalayan West Bengal & Sikkim,1959,4,PRE_MONSOON,0.4519248902797699,6569
Naga Mani Mizo Tripura,2006,6,MONSOON,0.45189109444618225,6570
Himachal Pradesh,2004,4,PRE_MONSOON,0.4518890380859375,6571
East Madhya Pradesh,1968,4,PRE_MONSOON,0.45188185572624207,6572
Andaman & Nicobar Islands,1908,7,MONSOON,0.45184561610221863,6573
Himachal Pradesh,1940,6,MONSOON,0.4518451392650604,6574
Chhattisgarh,1968,4,PRE_MONSOON,0.45175957679748535,6575
Madhya Maharashtra,1957,5,PRE_MONSOON,0.4516981840133667,6576
Bihar,1976,3,PRE_MONSOON,0.4516637325286865,6577
Jammu & Kashmir,1978,1,WINTER,0.45159581303596497,6578
Kerala,1984,6,MONSOON,0.4514905512332916,6579
Uttarakhand,1940,4,PRE_MONSOON,0.4514527916908264,6580
Chhattisgarh,1925,5,PRE_MONSOON,0.45145267248153687,6581
Rayalseema,1931,7,MONSOON,0.4514176845550537,6582
Konkan & Goa,1944,4,PRE_MONSOON,0.45132461190223694,6583
West Uttar Pradesh,1935,6,MONSOON,0.4513010084629059,6584
Kerala,1936,9,MONSOON,0.45130056142807007,6585
East Uttar Pradesh,1978,5,PRE_MONSOON,0.4512923061847687,6586
Uttarakhand,1911,7,MONSOON,0.4512765407562256,6587
Assam & Meghalaya,1968,6,MONSOON,0.4512222111225128,6588
South Interior Karnataka,1964,3,PRE_MONSOON,0.4511318802833557,6589
Lakshadweep,1951,4,PRE_MONSOON,0.4511052072048187,6590
Kerala,1991,4,PRE_MONSOON,0.45108726620674133,6591
Assam & Meghalaya,1966,7,MONSOON,0.45083966851234436,6592
Vidarbha,1974,5,PRE_MONSOON,0.4507942199707031,6593
Assam & Meghalaya,1996,5,PRE_MONSOON,0.4507913291454315,6594
Kerala,1939,3,PRE_MONSOON,0.4507704973220825,6595
Andaman & Nicobar Islands,1980,4,PRE_MONSOON,0.4507347345352173,6596
Assam & Meghalaya,1979,1,WINTER,0.4506906270980835,6597
Tamil Nadu,1986,8,MONSOON,0.4506891071796417,6598
North Interior Karnataka,1959,5,PRE_MONSOON,0.4506738483905792,6599
Konkan & Goa,1917,5,PRE_MONSOON,0.45064955949783325,6600
Coastal Karnataka,1907,7,MONSOON,0.45059406757354736,6601
Uttarakhand,1974,5,PRE_MONSOON,0.45055830478668213,6602
Gangetic West Bengal,1939,5,PRE_MONSOON,0.45055270195007324,6603
Arunachal Pradesh,1970,12,WINTER,0.45043930411338806,6604
Kerala,1948,8,MONSOON,0.45027756690979004,6605
East Madhya Pradesh,1970,5,PRE_MONSOON,0.4502667486667633,6606
Kerala,1943,9,MONSOON,0.45026490092277527,6607
Orissa,1953,8,MONSOON,0.45025986433029175,6608
East Madhya Pradesh,1979,5,PRE_MONSOON,0.45024633407592773,6609
Konkan & Goa,1918,7,MONSOON,0.45019203424453735,6610
Chhattisgarh,1933,5,PRE_MONSOON,0.45014050602912903,6611
Lakshadweep,1944,7,MONSOON,0.45013123750686646,6612
Uttarakhand,2003,4,PRE_MONSOON,0.45011386275291443,6613
Vidarbha,1998,6,MONSOON,0.4501134753227234,6614
East Rajasthan,1940,5,PRE_MONSOON,0.4500817656517029,6615
East Madhya Pradesh,1973,6,MONSOON,0.4500812888145447,6616
Jammu & Kashmir,2007,6,MONSOON,0.45007792115211487,6617
Assam & Meghalaya,1967,5,PRE_MONSOON,0.4500437378883362,6618
Telangana,1916,5,PRE_MONSOON,0.44997701048851013,6619
Uttarakhand,1926,4,PRE_MONSOON,0.4498692750930786,6620
Orissa,1931,7,MONSOON,0.4497632384300232,6621
Madhya Maharashtra,1908,7,MONSOON,0.44972798228263855,6622
Punjab,1992,5,PRE_MONSOON,0.44970113039016724,6623
East Rajasthan,1991,5,PRE_MONSOON,0.44961774349212646,6624
Telangana,1993,6,MONSOON,0.44959142804145813,6625
Sub Himalayan West Bengal & Sikkim,1984,6,MONSOON,0.44956448674201965,6626
Jharkhand,2008,4,PRE_MONSOON,0.44949376583099365,6627
Himachal Pradesh,1968,1,WINTER,0.4494464099407196,6628
Sub Himalayan West Bengal & Sikkim,1966,6,MONSOON,0.4494129419326782,6629
Telangana,1997,7,MONSOON,0.4493052363395691,6630
East Madhya Pradesh,2008,4,PRE_MONSOON,0.44918572902679443,6631
Vidarbha,1946,7,MONSOON,0.44916677474975586,6632
Andaman & Nicobar Islands,1986,4,PRE_MONSOON,0.4490881860256195,6633
Lakshadweep,2010,4,PRE_MONSOON,0.4490870237350464,6634
Tamil Nadu,1986,7,MONSOON,0.449057012796402,6635
Himachal Pradesh,1994,5,PRE_MONSOON,0.44904783368110657,6636
South Interior Karnataka,1946,3,PRE_MONSOON,0.4490205943584442,6637
Andaman & Nicobar Islands,1976,7,MONSOON,0.4489838778972626,6638
Sub Himalayan West Bengal & Sikkim,1990,5,PRE_MONSOON,0.4489542543888092,6639
Lakshadweep,1982,7,MONSOON,0.44886651635169983,6640
Assam & Meghalaya,1956,4,PRE_MONSOON,0.4488335847854614,6641
Assam & Meghalaya,1970,7,MONSOON,0.44880273938179016,6642
Coastal Karnataka,1978,5,PRE_MONSOON,0.44877859950065613,6643
West Madhya Pradesh,1974,6,MONSOON,0.44867855310440063,6644
Telangana,1996,7,MONSOON,0.4486731290817261,6645
Sub Himalayan West Bengal & Sikkim,1947,6,MONSOON,0.4486689865589142,6646
Jharkhand,1982,7,MONSOON,0.4486653506755829,6647
Vidarbha,1976,4,PRE_MONSOON,0.44866299629211426,6648
South Interior Karnataka,1993,6,MONSOON,0.4486122727394104,6649
Sub Himalayan West Bengal & Sikkim,1921,3,PRE_MONSOON,0.4485984444618225,6650
Uttarakhand,1932,5,PRE_MONSOON,0.4485238492488861,6651
Andaman & Nicobar Islands,1982,4,PRE_MONSOON,0.44850999116897583,6652
Rayalseema,1999,8,MONSOON,0.4484977722167969,6653
Bihar,1933,6,MONSOON,0.44849127531051636,6654
West Madhya Pradesh,1986,5,PRE_MONSOON,0.4484650194644928,6655
Andaman & Nicobar Islands,1984,9,MONSOON,0.44830548763275146,6656
Kerala,1935,9,MONSOON,0.44829627871513367,6657
Rayalseema,1995,8,MONSOON,0.4482422471046448,6658
Assam & Meghalaya,1921,4,PRE_MONSOON,0.44820383191108704,6659
Coastal Andhra Pradesh,1973,6,MONSOON,0.4482024312019348,6660
Punjab,2006,5,PRE_MONSOON,0.4481928050518036,6661
Orissa,1953,7,MONSOON,0.4481705129146576,6662
Andaman & Nicobar Islands,1907,10,POST_MONSOON,0.44816818833351135,6663
North Interior Karnataka,1908,6,MONSOON,0.4480852782726288,6664
Konkan & Goa,1968,5,PRE_MONSOON,0.44807004928588867,6665
Rayalseema,1941,8,MONSOON,0.4479895532131195,6666
Madhya Maharashtra,1988,7,MONSOON,0.44797950983047485,6667
Himachal Pradesh,1945,6,MONSOON,0.44791147112846375,6668
Tamil Nadu,1918,5,PRE_MONSOON,0.4479108154773712,6669
West Madhya Pradesh,1924,7,MONSOON,0.4478718340396881,6670
Coastal Karnataka,1979,8,MONSOON,0.4478704333305359,6671
Assam & Meghalaya,1955,8,MONSOON,0.4477553069591522,6672
Haryana Delhi & Chandigarh,1943,6,MONSOON,0.4477143883705139,6673
North Interior Karnataka,1942,4,PRE_MONSOON,0.44756659865379333,6674
Gangetic West Bengal,1963,4,PRE_MONSOON,0.44748926162719727,6675
East Madhya Pradesh,2006,5,PRE_MONSOON,0.4473572075366974,6676
South Interior Karnataka,1957,3,PRE_MONSOON,0.44731464982032776,6677
Madhya Maharashtra,1920,8,MONSOON,0.44730663299560547,6678
Jammu & Kashmir,1944,6,MONSOON,0.4472397267818451,6679
East Uttar Pradesh,1940,6,MONSOON,0.447215735912323,6680
Gangetic West Bengal,1981,6,MONSOON,0.4471295475959778,6681
North Interior Karnataka,1998,7,MONSOON,0.44712647795677185,6682
Naga Mani Mizo Tripura,1971,8,MONSOON,0.44705384969711304,6683
Andaman & Nicobar Islands,1912,5,PRE_MONSOON,0.44704198837280273,6684
Himachal Pradesh,1909,5,PRE_MONSOON,0.4469691514968872,6685
Madhya Maharashtra,1902,5,PRE_MONSOON,0.44695284962654114,6686
Tamil Nadu,1920,6,MONSOON,0.4469520151615143,6687
Vidarbha,1911,4,PRE_MONSOON,0.44694820046424866,6688
Coastal Karnataka,1961,5,PRE_MONSOON,0.4468804895877838,6689
Chhattisgarh,2005,5,PRE_MONSOON,0.4468551576137543,6690
North Interior Karnataka,1915,5,PRE_MONSOON,0.4464976191520691,6691
West Uttar Pradesh,1921,6,MONSOON,0.4464975595474243,6692
Uttarakhand,1976,5,PRE_MONSOON,0.44649267196655273,6693
Konkan & Goa,1961,5,PRE_MONSOON,0.446363240480423,6694
Bihar,1954,6,MONSOON,0.4462246298789978,6695
Assam & Meghalaya,1969,5,PRE_MONSOON,0.44619348645210266,6696
Vidarbha,1997,6,MONSOON,0.44611096382141113,6697
West Uttar Pradesh,1993,5,PRE_MONSOON,0.44608598947525024,6698
Assam & Meghalaya,2014,7,MONSOON,0.4459846317768097,6699
Telangana,1984,7,MONSOON,0.4458782970905304,6700
Andaman & Nicobar Islands,1974,8,MONSOON,0.4458601772785187,6701
Coastal Karnataka,1936,6,MONSOON,0.44583871960639954,6702
Naga Mani Mizo Tripura,1988,4,PRE_MONSOON,0.4457608163356781,6703
Sub Himalayan West Bengal & Sikkim,1990,3,PRE_MONSOON,0.44573652744293213,6704
South Interior Karnataka,1962,9,MONSOON,0.44571349024772644,6705
Gangetic West Bengal,1960,7,MONSOON,0.4456746578216553,6706
Lakshadweep,1960,4,PRE_MONSOON,0.44560572504997253,6707
Vidarbha,1918,7,MONSOON,0.44560176134109497,6708
Assam & Meghalaya,1952,4,PRE_MONSOON,0.44557368755340576,6709
East Uttar Pradesh,1989,6,MONSOON,0.44554463028907776,6710
Rayalseema,1998,7,MONSOON,0.44551077485084534,6711
Matathwada,1904,5,PRE_MONSOON,0.4454716145992279,6712
Himachal Pradesh,1991,5,PRE_MONSOON,0.44546762108802795,6713
