subdivision,year,month,season,rainfall_mm,rainfall_3m,rainfall_6m,rainfall_12m,historical_monthly_mean,rainfall_anomaly,rainfall_anomaly_pct,rainfall_deficit_mm,rainfall_missing,rainfall_zscore,target_3m_stress,date,rainfall_lag_1m,rainfall_lag_2m,rainfall_lag_3m,rainfall_prev_3m,rainfall_prev_6m,rainfall_prev_12m,rainfall_trend_3m,month_sin,month_cos,target_3m_severe_anomaly,original_month,actual,predicted_probability,predicted,error_type
Uttarakhand,2013,5.0,1,18.2,64.89999999999989,341.6999999999991,1423.0,56.16581196581196,-37.965811965811966,-67.59594606933074,37.965811965811966,0,-1.0308679098194742,0,2013-05-01,24.7,22.0,188.3,234.9999999999999,326.89999999999907,1413.9,-163.60000000000002,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.68335277,1,FALSE_POSITIVE
Konkan & Goa,2007,5.0,1,33.4,36.80000000000023,36.80000000000068,3297.299999999999,33.36239316239316,0.0376068376068374,0.1127222421478707,0.0,0,0.0006494114142352,0,2007-05-01,3.3,0.1,0.0,3.4000000000002277,25.90000000000068,3475.7,3.3,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.68304664,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2005,2.0,0,15.0,21.900000000000222,512.0,2367.6,36.41367521367521,-21.41367521367521,-58.806684818326914,21.41367521367521,0,-0.5707174596841325,0,2005-02-01,6.4,0.5,6.4,13.300000000000228,781.3,2355.3,0.0,0.8660254037844386,0.5000000000000001,0,FEB,0,0.6827221,1,FALSE_POSITIVE
Coastal Karnataka,2000,6.0,2,966.8,1208.9999999999995,1225.3000000000002,3807.6,842.2820512820513,124.51794871794868,14.78340284331334,0.0,0,0.647942798904084,0,2000-06-01,216.4,25.8,0.9,243.0999999999996,259.0000000000002,3694.9,215.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.6810933,1,FALSE_POSITIVE
Kerala,2007,5.0,1,192.7,338.49999999999943,346.4000000000003,3079.4,229.98376068376064,-37.28376068376068,-16.211475355004627,37.28376068376068,0,-0.2518986873195483,0,2007-05-01,138.5,7.3,5.6,151.39999999999944,316.50000000000034,3407.9,132.9,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6808927,1,FALSE_POSITIVE
Chhattisgarh,2011,6.0,2,183.5,235.30000000000047,249.69999999999985,1421.4,197.85982905982905,-14.359829059829051,-7.257576804782801,14.359829059829051,0,-0.16063877430575,0,2011-06-01,16.8,35.0,2.6,54.40000000000052,93.79999999999984,1340.5,14.2,1.2246467991473532e-16,-1.0,0,JUN,0,0.6805522,1,FALSE_POSITIVE
Coastal Karnataka,2013,5.0,1,100.4,147.89999999999978,173.50000000000043,3171.7,122.5974358974359,-22.19743589743589,-18.105954447535183,22.19743589743589,0,-0.1785264598865977,0,2013-05-01,28.5,19.0,19.6,67.09999999999977,141.10000000000045,3094.2,8.899999999999999,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.679975,1,FALSE_POSITIVE
Bihar,2004,6.0,2,246.8,351.5000000000004,378.49999999999966,1375.0,173.15897435897435,73.64102564102566,42.52798673221586,0.0,0,0.9679975128390448,0,2004-06-01,72.7,32.0,2.2,106.9000000000004,134.69999999999965,1359.1,70.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.6778192,1,FALSE_POSITIVE
Bihar,2000,6.0,2,267.2,400.6000000000004,416.79999999999967,1466.3,173.15897435897435,94.04102564102564,54.30906829354972,0.0,0,1.2361516984987744,0,2000-06-01,96.2,37.2,3.6,137.00000000000034,150.19999999999968,1464.2,92.6,1.2246467991473532e-16,-1.0,0,JUN,0,0.6777882,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2004,2.0,0,2.7,48.40000000000023,516.9999999999999,2154.5,36.41367521367521,-33.71367521367521,-92.58520326729884,33.71367521367521,0,-0.8985371676075917,0,2004-02-01,4.8,40.9,5.1,50.80000000000023,796.0,2163.3,-0.2999999999999998,0.8660254037844386,0.5000000000000001,0,FEB,0,0.67713505,1,FALSE_POSITIVE
Uttarakhand,2017,5.0,1,108.2,205.4999999999999,259.0999999999991,1374.5,56.16581196581196,52.03418803418804,92.64388106035246,0.0,0,1.4128599358354257,0,2017-05-01,52.8,44.5,13.5,110.79999999999988,150.89999999999907,1365.6,39.3,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6763546,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2007,4.0,1,54.6,61.19999999999966,216.59999999999908,2227.5,71.91636363636364,-17.31636363636364,-24.07847499620772,17.31636363636364,0,-0.26334937303293,0,2007-04-01,5.0,1.6,4.9,11.49999999999966,536.6999999999989,2336.6,0.0999999999999996,0.8660254037844387,-0.4999999999999998,0,APR,0,0.6758793,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2007,2.0,0,81.1,92.1000000000013,687.6000000000008,2328.6,22.68632478632479,58.413675213675205,257.48408243227965,0.0,0,2.9896618927418475,0,2007-02-01,3.1,7.9,20.3,31.300000000001308,901.5000000000008,2264.5,-17.2,0.8660254037844386,0.5000000000000001,0,FEB,0,0.6753439,1,FALSE_POSITIVE
Orissa,2013,6.0,2,272.6,383.8999999999996,397.1,1522.0000000000002,210.45042735042736,62.14957264957266,29.53169230019454,0.0,0,0.8069758654109669,0,2013-06-01,57.7,53.6,2.1,113.39999999999957,127.59999999999994,1419.0,55.6,1.2246467991473532e-16,-1.0,0,JUN,0,0.6739615,1,FALSE_POSITIVE
Uttarakhand,2011,6.0,2,223.1,338.1999999999998,452.2999999999992,1665.5,162.7641025641026,60.33589743589741,37.06953590220232,0.0,0,0.7053534019882715,0,2011-06-01,84.2,30.9,18.0,133.09999999999982,248.69999999999916,1515.1,66.2,1.2246467991473532e-16,-1.0,0,JUN,0,0.6739361,1,FALSE_POSITIVE
Kerala,2013,4.0,1,49.3,139.2999999999994,265.50000000000057,2083.9,109.41965811965812,-60.119658119658126,-54.94411073183306,60.119658119658126,0,-1.3309864938767575,0,2013-04-01,49.9,40.1,3.9,93.89999999999944,403.70000000000056,2205.7,46.0,0.8660254037844387,-0.4999999999999998,0,APR,0,0.6734716,1,FALSE_POSITIVE
Arunachal Pradesh,2007,3.0,1,48.1,158.90000000000074,327.4999999999991,2245.3,153.9721649484536,-105.87216494845362,-68.76058733336458,105.87216494845362,0,-1.2368021900284272,0,2007-03-01,97.4,13.4,21.7,132.50000000000074,542.5999999999991,2260.5,75.7,1.0,6.123233995736766e-17,0,MAR,0,0.67251897,1,FALSE_POSITIVE
Coastal Karnataka,2001,6.0,2,930.0,1158.2999999999995,1159.7000000000005,3285.8,842.2820512820513,87.71794871794873,10.4143200706262,0.0,0,0.4564499639740687,0,2001-06-01,156.9,71.4,0.4,228.69999999999956,232.10000000000025,3322.6,156.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.6719988,1,FALSE_POSITIVE
Coastal Karnataka,2000,5.0,1,216.4,243.0999999999996,259.0000000000002,3694.9,122.5974358974359,93.8025641025641,76.51266391985443,0.0,0,0.7544222573676108,0,2000-05-01,25.8,0.9,0.5,27.199999999999548,55.40000000000023,3814.0,25.3,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6715908,1,FALSE_POSITIVE
Assam & Meghalaya,2010,2.0,0,3.1,7.599999999999772,344.79999999999944,2052.3,31.363247863247864,-28.263247863247862,-90.11581959395014,28.263247863247862,0,-1.3561889596884684,0,2010-02-01,0.5,4.0,9.0,13.499999999999773,875.4999999999994,2060.8,-8.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.6715018,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2012,5.0,1,202.4,407.7000000000015,441.20000000000095,2373.3,268.4786324786325,-66.0786324786325,-24.61225009550491,66.0786324786325,0,-0.952510159115384,0,2012-05-01,159.8,45.5,13.9,219.2000000000015,265.5000000000009,2418.7,145.9,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6709202,1,FALSE_POSITIVE
Gangetic West Bengal,2008,6.0,2,414.5,551.7000000000003,625.0,2103.4,246.1025641025641,168.39743589743588,68.42571369035215,0.0,0,1.6980106089862477,0,2008-06-01,94.4,42.8,11.5,148.70000000000022,210.5,1915.2,82.9,1.2246467991473532e-16,-1.0,0,JUN,0,0.6705194,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2007,3.0,1,28.7,91.30000000000028,198.4000000000001,1945.0,77.44273504273504,-48.74273504273504,-62.94035846724351,48.74273504273504,0,-0.8080143991742129,0,2007-03-01,54.7,7.9,3.7,66.3000000000003,400.8,1921.8,51.0,1.0,6.123233995736766e-17,0,MAR,0,0.670307,1,FALSE_POSITIVE
Arunachal Pradesh,2009,5.0,1,189.9,394.7000000000008,508.0999999999991,2133.6,356.6939393939394,-166.79393939393938,-46.76108029122666,166.79393939393938,0,-0.9469573778333134,0,2009-05-01,132.7,72.1,92.8,297.6000000000008,319.89999999999907,2128.7,39.89999999999999,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6699428,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2010,2.0,0,19.6,30.80000000000136,449.6000000000009,2303.6000000000004,22.68632478632479,-3.086324786324788,-13.604340127340548,3.086324786324788,0,-0.1579607440988355,0,2010-02-01,5.6,5.6,9.1,20.30000000000136,998.4000000000008,2324.3,-3.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.6692968,1,FALSE_POSITIVE
Coastal Karnataka,2001,5.0,1,156.9,228.6999999999996,232.10000000000025,3322.6,122.5974358974359,34.302564102564105,27.979838119339927,0.0,0,0.2758839067070469,0,2001-05-01,71.4,0.4,0.4,72.19999999999955,87.70000000000023,3382.1,71.0,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.66887206,1,FALSE_POSITIVE
Gangetic West Bengal,2003,6.0,2,280.5,398.7000000000002,480.9000000000001,1500.6999999999998,246.1025641025641,34.397435897435884,13.976870181287762,0.0,0,0.3468414513825735,0,2003-06-01,81.9,36.3,70.0,188.20000000000024,200.5000000000001,1567.9,11.900000000000006,1.2246467991473532e-16,-1.0,0,JUN,0,0.6682546,1,FALSE_POSITIVE
Assam & Meghalaya,2017,2.0,0,37.8,46.899999999999885,492.7999999999995,2271.4,31.363247863247864,6.436752136752133,20.523232047962928,0.0,0,0.3088623156953505,0,2017-02-01,1.7,7.4,38.2,47.29999999999989,640.2999999999995,2249.5000000000005,-36.5,0.8660254037844386,0.5000000000000001,0,FEB,0,0.66784763,1,FALSE_POSITIVE
Orissa,2006,6.0,2,175.2,305.7999999999994,335.9,1516.4,210.45042735042736,-35.25042735042737,-16.749990862090684,35.25042735042737,0,-0.4577061901553259,0,2006-06-01,105.6,25.0,29.9,160.49999999999943,167.79999999999998,1540.6,75.69999999999999,1.2246467991473532e-16,-1.0,0,JUN,0,0.6675524,1,FALSE_POSITIVE
Assam & Meghalaya,2003,3.0,1,96.9,147.9,274.6999999999996,2431.3,79.22136752136751,17.678632478632494,22.315485116896312,0.0,0,0.3652334112136015,0,2003-03-01,41.5,9.5,7.9,58.9,387.4999999999996,2417.7000000000003,33.6,1.0,6.123233995736766e-17,0,MAR,0,0.6671383,1,FALSE_POSITIVE
Orissa,2010,5.0,1,93.0,106.39999999999957,116.5,1372.3,64.88888888888889,28.111111111111114,43.32191780821918,0.0,0,0.7111846611275451,0,2010-05-01,7.8,5.6,1.2,14.599999999999543,50.8,1347.5,6.6,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.66697496,1,FALSE_POSITIVE
Kerala,2014,5.0,1,251.0,364.5999999999996,396.50000000000045,3372.5,229.98376068376064,21.016239316239336,9.138140559905764,0.0,0,0.1419911242607031,0,2014-05-01,95.7,17.9,10.3,123.89999999999957,300.40000000000043,3240.8,85.4,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6666295,1,FALSE_POSITIVE
Arunachal Pradesh,2009,3.0,1,72.1,182.90000000000083,302.29999999999905,2188.4,153.9721649484536,-81.87216494845362,-53.17335440198724,81.87216494845362,0,-0.9564333832213286,0,2009-03-01,92.8,18.0,2.6,113.40000000000086,419.8999999999991,2238.9,90.2,1.0,6.123233995736766e-17,0,MAR,0,0.6661923,1,FALSE_POSITIVE
Chhattisgarh,2007,7.0,2,309.9,579.7000000000005,612.9999999999998,1273.9,398.082905982906,-88.182905982906,-22.151894657514543,88.182905982906,0,-0.961852093699765,0,2007-07-01,259.4,10.4,11.4,281.20000000000044,303.0999999999998,1459.1,248.0,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.66592383,1,FALSE_POSITIVE
Konkan & Goa,2008,6.0,2,798.5,809.9000000000002,841.5000000000007,3333.699999999999,690.8752136752137,107.62478632478631,15.578035540204176,0.0,0,0.5481843636032802,0,2008-06-01,11.1,0.3,31.5,42.90000000000023,43.10000000000068,3474.499999999999,-20.4,1.2246467991473532e-16,-1.0,0,JUN,0,0.66563714,1,FALSE_POSITIVE
Coastal Andhra Pradesh,2013,7.0,2,162.4,318.1,395.9000000000003,1295.3,173.2863247863248,-10.886324786324792,-6.282275765123681,10.886324786324792,0,-0.2034259429276101,0,2013-07-01,127.5,28.2,48.0,203.7,235.50000000000037,1354.8000000000002,79.5,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.6640666,1,FALSE_POSITIVE
East Madhya Pradesh,2000,5.0,1,7.4,7.599999999999546,7.700000000000682,1424.1000000000004,9.364957264957264,-1.964957264957265,-20.982020626083784,1.964957264957265,0,-0.1628224313252048,0,2000-05-01,0.1,0.1,0.0,0.1999999999995452,0.3000000000006821,1421.5000000000002,0.1,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6632088,1,FALSE_POSITIVE
Gangetic West Bengal,2017,5.0,1,106.3,167.30000000000035,168.7,1415.5,107.8102564102564,-1.5102564102564031,-1.4008466917185876,1.5102564102564031,0,-0.0298696978665128,0,2017-05-01,25.8,35.2,0.0,61.00000000000034,81.60000000000001,1421.1,25.8,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6628416,1,FALSE_POSITIVE
Kerala,2013,6.0,2,1042.7,1211.2999999999995,1305.2000000000007,2720.3,653.1649572649573,389.5350427350428,59.63808045767944,0.0,0,2.0917696824977186,0,2013-06-01,119.3,49.3,49.9,218.49999999999943,271.90000000000055,2107.9,69.4,1.2246467991473532e-16,-1.0,0,JUN,0,0.662199,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2005,6.0,2,452.4,808.7999999999996,829.0999999999992,2191.6,470.08363636363634,-17.683636363636367,-3.7618064096911192,17.683636363636367,0,-0.1206564030019985,0,2005-06-01,305.3,51.1,20.3,376.6999999999997,377.099999999999,2163.1,285.0,1.2246467991473532e-16,-1.0,0,JUN,0,0.66146994,1,FALSE_POSITIVE
Gangetic West Bengal,2017,6.0,2,193.7,325.80000000000035,362.4,1436.5,246.1025641025641,-52.40256410256413,-21.29297770368828,52.40256410256413,0,-0.52839349548309,0,2017-06-01,106.3,25.8,35.2,167.30000000000035,168.7,1415.5,71.1,1.2246467991473532e-16,-1.0,0,JUN,0,0.66119593,1,FALSE_POSITIVE
Assam & Meghalaya,2006,4.0,1,169.0,230.69999999999987,241.5999999999996,2266.6000000000004,205.1025641025641,-36.10256410256412,-17.602200275034384,36.10256410256412,0,-0.4798302146611266,1,2006-04-01,20.8,40.9,0.7,62.39999999999989,291.19999999999953,2305.1000000000004,20.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.6602462,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2016,3.0,1,57.6,99.60000000000016,232.20000000000005,1971.6,77.44273504273504,-19.84273504273504,-25.62246159279533,19.84273504273504,0,-0.3289354940684305,0,2016-03-01,33.5,8.5,10.0,52.00000000000017,430.50000000000006,1935.6,23.5,1.0,6.123233995736766e-17,0,MAR,0,0.6598611,1,FALSE_POSITIVE
Assam & Meghalaya,2001,6.0,2,399.8,864.8,940.8999999999996,2173.8,508.7418803418804,-108.94188034188032,-21.41397918108691,108.94188034188032,0,-1.0262342987234334,0,2001-06-01,266.4,198.6,30.9,495.9,541.4999999999995,2314.2000000000003,235.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.6593098,1,FALSE_POSITIVE
Himachal Pradesh,2001,6.0,2,153.8,287.9999999999998,460.0000000000002,919.3,91.57948717948716,62.22051282051284,67.94153880613733,0.0,0,1.277958795827821,0,2001-06-01,67.3,66.9,105.8,239.99999999999977,313.10000000000025,963.5,-38.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.6586211,1,FALSE_POSITIVE
Gangetic West Bengal,2002,6.0,2,347.7,539.2000000000003,593.6000000000001,1489.9,246.1025641025641,101.59743589743589,41.2825588664305,0.0,0,1.0244427005688936,0,2002-06-01,114.1,77.4,26.6,218.10000000000025,245.9000000000001,1526.4,87.5,1.2246467991473532e-16,-1.0,0,JUN,0,0.65855324,1,FALSE_POSITIVE
Coastal Karnataka,2004,6.0,2,805.8,1159.6999999999994,1166.0000000000002,3204.5,842.2820512820513,-36.48205128205132,-4.3313342871929175,36.48205128205132,0,-0.1898383539147341,0,2004-06-01,329.2,24.7,6.3,360.19999999999953,360.2000000000004,3372.5,322.9,1.2246467991473532e-16,-1.0,0,JUN,0,0.6582644,1,FALSE_POSITIVE
Uttarakhand,2004,6.0,2,130.7,248.19999999999987,318.3999999999992,1520.0,162.7641025641026,-32.0641025641026,-19.69973849207601,32.0641025641026,0,-0.3748435804625111,0,2004-06-01,66.0,51.5,0.0,117.4999999999999,211.2999999999992,1534.5,66.0,1.2246467991473532e-16,-1.0,0,JUN,0,0.6578609,1,FALSE_POSITIVE
Coastal Karnataka,2016,5.0,1,94.3,98.29999999999954,113.10000000000034,2947.5,122.5974358974359,-28.297435897435903,-23.081588689268614,28.297435897435903,0,-0.2275866941560001,0,2016-05-01,3.8,0.2,0.0,3.999999999999545,143.00000000000034,3003.5,3.8,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6571696,1,FALSE_POSITIVE
Assam & Meghalaya,2001,8.0,2,295.6,1146.5,1642.3999999999996,2094.0,403.3897435897436,-107.78974358974358,-26.72099261387472,107.78974358974358,0,-1.0587123490700396,0,2001-08-01,451.1,399.8,266.4,1117.3000000000002,1386.4999999999995,2311.6000000000004,184.70000000000005,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.6571019,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2011,4.0,1,81.1,136.10000000000016,191.4,2187.7000000000003,171.34444444444443,-90.24444444444444,-52.66843914143051,90.24444444444444,0,-1.148520558535285,0,2011-04-01,51.4,3.6,12.6,67.60000000000018,330.5,2268.1000000000004,38.8,0.8660254037844387,-0.4999999999999998,0,APR,0,0.6570723,1,FALSE_POSITIVE
Kerala,2009,3.0,1,62.6,67.39999999999944,483.20000000000033,2343.8,37.12735042735042,25.47264957264958,68.6088537949769,0.0,0,0.8362578611791658,0,2009-03-01,1.5,3.3,17.0,21.799999999999432,767.6000000000004,2498.4,-15.5,1.0,6.123233995736766e-17,0,MAR,0,0.65693057,1,FALSE_POSITIVE
Arunachal Pradesh,2017,1.0,0,8.2,21.20000000000091,872.499999999999,2685.6,46.71632653061224,-38.51632653061225,-82.44725001092134,38.51632653061225,0,-1.1269843677517324,0,2017-01-01,4.6,8.4,172.7,185.7000000000009,1484.399999999999,2706.8,-168.1,0.4999999999999999,0.8660254037844387,0,JAN,0,0.656266,1,FALSE_POSITIVE
Bihar,2008,6.0,2,291.2,350.50000000000045,383.69999999999953,1638.9,173.15897435897435,118.04102564102564,68.16916424806018,0.0,0,1.5516272110396327,0,2008-06-01,48.9,10.4,3.2,62.500000000000455,99.99999999999956,1518.1,45.7,1.2246467991473532e-16,-1.0,0,JUN,0,0.6561337,1,FALSE_POSITIVE
Andaman & Nicobar Islands,2004,4.0,1,41.6,113.99999999999966,290.5999999999992,2303.4,71.91636363636364,-30.31636363636364,-42.155028568539215,30.31636363636364,0,-0.4610549607256483,0,2004-04-01,36.5,35.9,54.5,126.89999999999966,559.399999999999,2281.2,-18.0,0.8660254037844387,-0.4999999999999998,0,APR,0,0.6553781,1,FALSE_POSITIVE
Lakshadweep,2010,6.0,2,318.9,433.50000000000034,453.49999999999983,1435.8999999999996,329.2745614035088,-10.374561403508835,-3.150732737836784,10.374561403508835,0,-0.1008175556379546,0,2010-06-01,79.0,35.6,1.2,115.80000000000034,266.89999999999986,1518.1999999999996,77.8,1.2246467991473532e-16,-1.0,0,JUN,0,0.655236,1,FALSE_POSITIVE
Gangetic West Bengal,2000,4.0,1,54.0,115.70000000000029,138.9000000000001,2069.3,44.38803418803418,9.611965811965815,21.654407517233427,0.0,0,0.3023473925365202,0,2000-04-01,3.8,57.9,9.5,71.20000000000029,280.2000000000001,2025.8,-5.7,0.8660254037844387,-0.4999999999999998,0,APR,0,0.65513605,1,FALSE_POSITIVE
Konkan & Goa,2006,5.0,1,211.8,221.70000000000047,221.80000000000047,3820.399999999999,33.36239316239316,178.43760683760684,534.8465440385305,0.0,0,3.081339085743501,0,2006-05-01,0.0,9.9,0.0,9.900000000000457,10.000000000000457,3618.399999999999,0.0,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6551248,1,FALSE_POSITIVE
Kerala,2001,3.0,1,7.0,51.79999999999954,413.2000000000005,2373.3,37.12735042735042,-30.12735042735042,-81.14597481525817,30.12735042735042,0,-0.9890700046540416,0,2001-03-01,28.3,16.5,69.1,113.89999999999954,602.0000000000005,2387.8,-40.8,1.0,6.123233995736766e-17,0,MAR,0,0.6540422,1,FALSE_POSITIVE
Assam & Meghalaya,2013,7.0,2,367.8,1000.7,1167.0999999999997,2087.8,494.5658119658119,-126.7658119658119,-25.631737758406743,126.7658119658119,0,-1.0326049970958169,1,2013-07-01,286.2,346.7,112.8,745.6999999999998,800.3999999999994,2164.3,173.39999999999998,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.6533098,1,FALSE_POSITIVE
Gangetic West Bengal,2008,5.0,1,94.4,148.70000000000022,210.5,1915.2,107.8102564102564,-13.410256410256396,-12.438757551253374,13.410256410256396,0,-0.265226689035421,0,2008-05-01,42.8,11.5,12.4,66.70000000000022,140.7,1919.5,30.4,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.65319467,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2001,8.0,2,263.0,1063.6000000000004,1499.8,2057.0,411.6213675213675,-148.62136752136752,-36.10632956600644,148.62136752136752,0,-1.1750096882872565,0,2001-08-01,322.6,478.0,313.8,1114.4,1283.7,2259.0,8.800000000000011,-0.8660254037844385,-0.5000000000000004,0,AUG,0,0.65256053,1,FALSE_POSITIVE
Sub Himalayan West Bengal & Sikkim,2013,5.0,1,296.5,443.3000000000015,477.300000000001,2665.3,268.4786324786325,28.02136752136749,10.437094104164004,0.0,0,0.4039223609090157,0,2013-05-01,114.7,32.1,23.6,170.40000000000148,193.30000000000103,2571.2000000000003,91.1,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6521509,1,FALSE_POSITIVE
Gangetic West Bengal,2003,5.0,1,81.9,188.20000000000024,200.5000000000001,1567.9,107.8102564102564,-25.910256410256395,-24.033201731436986,25.910256410256395,0,-0.5124504192548625,0,2003-05-01,36.3,70.0,11.7,118.00000000000024,169.5000000000001,1600.1,24.6,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.65128964,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2011,2.0,0,3.6,49.70000000000018,588.9,2302.5,36.41367521367521,-32.81367521367521,-90.11360435639844,32.81367521367521,0,-0.8745503597107532,0,2011-02-01,12.6,33.5,9.2,55.300000000000175,978.5,2306.8,3.4000000000000004,0.8660254037844386,0.5000000000000001,0,FEB,0,0.6509174,1,FALSE_POSITIVE
Naga Mani Mizo Tripura,2002,4.0,1,143.8,210.40000000000023,294.6000000000001,2207.4,171.34444444444443,-27.544444444444423,-16.07548148628492,27.544444444444423,0,-0.3505518917272801,0,2002-04-01,62.7,3.9,18.6,85.20000000000023,417.2000000000001,2147.2000000000003,44.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.6499555,1,FALSE_POSITIVE
Gangetic West Bengal,2016,5.0,1,111.9,132.40000000000035,186.5,1526.4,107.8102564102564,4.089743589743605,3.793464301003677,0.0,0,0.080886533271797,0,2016-05-01,5.8,14.7,37.9,58.40000000000034,76.89999999999999,1472.1,-32.1,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.6497884,1,FALSE_POSITIVE
Gangetic West Bengal,2006,5.0,1,120.8,191.9000000000003,200.6000000000001,1554.9,107.8102564102564,12.989743589743597,12.0487085572944,0.0,0,0.2569098291880392,0,2006-05-01,60.5,10.6,3.0,74.10000000000028,79.80000000000011,1516.5,57.5,0.4999999999999999,-0.8660254037844387,0,MAY,0,0.649695,1,FALSE_POSITIVE
Chhattisgarh,2014,6.0,2,104.9,147.20000000000044,199.8999999999999,1277.4,197.85982905982905,-92.95982905982903,-46.98266924698483,92.95982905982903,0,-1.0399116129882924,0,2014-06-01,25.0,17.3,21.4,63.70000000000046,94.99999999999989,1436.1,3.6000000000000014,1.2246467991473532e-16,-1.0,0,JUN,0,0.64918846,1,FALSE_POSITIVE
Gangetic West Bengal,2013,6.0,2,233.4,474.9000000000002,492.19999999999993,1451.3,246.1025641025641,-12.70256410256411,-5.161491977495315,12.70256410256411,0,-0.1280844241631953,0,2013-06-01,195.9,45.6,4.8,246.30000000000024,283.4,1364.5,191.1,1.2246467991473532e-16,-1.0,0,JUN,0,0.6489852,1,FALSE_POSITIVE
Telangana,2014,7.0,2,146.0,281.6,353.0999999999997,970.3,246.5076923076923,-100.50769230769232,-40.77263933096174,100.50769230769232,0,-1.050075455339902,0,2014-07-01,62.3,73.3,10.3,145.89999999999998,207.29999999999964,1278.1,52.0,-0.4999999999999997,-0.8660254037844388,0,JUL,0,0.64845777,1,FALSE_POSITIVE
Assam & Meghalaya,2002,4.0,1,279.9,368.9,411.8999999999995,2293.0000000000005,205.1025641025641,74.79743589743586,36.4683085385673,0.0,0,0.9941141471505488,0,2002-04-01,83.3,5.7,20.2,109.2,333.3999999999995,2211.7000000000003,63.1,0.8660254037844387,-0.4999999999999998,0,APR,0,0.64789486,1,FALSE_POSITIVE
Uttarakhand,2001,6.0,2,297.3,454.5999999999999,588.5999999999992,1748.9,162.7641025641026,134.53589743589745,82.65698352185007,0.0,0,1.5727843121381426,0,2001-06-01,109.1,48.2,83.4,240.69999999999987,291.9999999999992,1765.5,25.69999999999999,1.2246467991473532e-16,-1.0,0,JUN,0,0.64733344,1,FALSE_POSITIVE
